id,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
1339024,11,2013-10-14,2015-10-12,92.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,1,0.44
4295585,57,2014-10-26,2015-11-01,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,2,4.51
4778238,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
1206482,7,2013-10-12,2014-10-26,94.0,9.0,9.0,9.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,1,0.28
1648327,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
5631123,1,2015-05-23,2015-05-23,,,,,,,,0.0,strict,1.0,1.0,1,0.18
714909,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
7006333,34,2015-07-05,2015-11-06,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0.0,strict,1.0,1.0,2,8.03
8480803,2,2015-10-03,2015-11-02,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.0,moderate,1.0,1.0,1,1.62
5336049,7,2015-05-11,2015-10-03,80.0,8.0,9.0,8.0,9.0,9.0,9.0,1.0,strict,1.0,1.0,7,1.15
7825288,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
3958601,3,2014-10-07,2015-03-30,87.0,9.0,9.0,10.0,10.0,10.0,8.0,1.0,strict,0.0,0.0,17,0.23
2124067,47,2014-01-27,2015-10-13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,2.17
6613299,8,2015-06-09,2015-10-24,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,1.57
4285742,8,2014-11-03,2015-10-22,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,10,0.65
713784,4,2014-10-12,2015-10-12,90.0,10.0,9.0,10.0,9.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.31
5705904,11,2015-03-29,2015-10-27,98.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,6,1.47
4678565,50,2015-01-21,2015-11-05,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,strict,1.0,1.0,1,5.14
8239860,4,2015-09-27,2015-10-25,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,1,2.79
156060,29,2014-04-28,2015-11-01,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,1.55
3728186,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
90898,46,2011-05-04,2015-10-26,97.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,2,0.84
746223,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
5432027,1,2015-10-06,2015-10-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.88
5037023,2,2015-03-17,2015-08-03,100.0,8.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,2,0.25
252804,91,2011-11-01,2015-10-26,94.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,1,1.86
5561157,16,2015-03-16,2015-10-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,moderate,1.0,1.0,1,2.02
4053278,1,2014-10-06,2014-10-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,moderate,1.0,1.0,1,0.08
481518,56,2012-06-11,2015-10-25,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,1.35
2217735,2,2014-09-08,2015-03-23,100.0,8.0,8.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.14
4871898,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
8541858,1,2015-10-09,2015-10-09,,,,,,,,1.0,flexible,1.0,1.0,1,1.0
710276,4,2014-07-07,2015-10-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.24
1596096,20,2014-07-07,2015-10-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,1.22
7687959,0,,,,,,,,,,1.0,strict,0.0,1.0,6,
8149550,5,2015-09-16,2015-11-01,92.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,strict,1.0,0.0,2,2.78
3930285,17,2014-10-27,2015-10-18,94.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,1,1.35
4936680,8,2015-05-25,2015-10-29,95.0,10.0,10.0,10.0,10.0,8.0,9.0,1.0,moderate,1.0,1.0,1,1.43
644051,4,2013-01-15,2015-05-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.12
7590740,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
8737598,4,2015-10-13,2015-11-02,95.0,9.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,4.0
8934184,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
4510443,4,2014-11-09,2015-11-04,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,1,0.33
4216636,19,2014-10-06,2015-09-28,96.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,1.43
676554,24,2014-03-08,2015-11-02,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,1.18
937155,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
2902979,13,2014-06-11,2015-10-17,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,10,0.76
4197523,3,2014-10-13,2015-10-11,93.0,9.0,9.0,9.0,9.0,10.0,9.0,1.0,moderate,1.0,1.0,1,0.23
979470,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
1397983,1,2014-10-13,2014-10-13,100.0,8.0,10.0,10.0,10.0,10.0,8.0,1.0,flexible,1.0,1.0,1,0.08
316630,9,2012-03-15,2015-03-24,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,0.2
8341818,2,2015-10-05,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,1.71
5228777,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5329549,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
7819801,3,2015-10-19,2015-11-01,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,3.0
7459256,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
3363227,25,2014-09-21,2015-10-24,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,1.81
1593744,4,2013-10-13,2014-10-14,93.0,9.0,9.0,9.0,10.0,8.0,9.0,1.0,moderate,1.0,1.0,1,0.16
7131398,6,2015-08-03,2015-11-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,1.84
8311034,3,2015-10-17,2015-11-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,3.0
1462311,198,2013-10-25,2015-11-07,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0.0,strict,0.0,0.0,2,7.97
4411468,84,2014-11-03,2015-11-03,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,1,6.79
938082,11,2013-03-13,2015-07-06,91.0,10.0,9.0,10.0,10.0,9.0,8.0,1.0,strict,1.0,1.0,2,0.34
9195597,0,,,,,,,,,,0.0,flexible,1.0,1.0,2,
8704020,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2543576,7,2014-03-20,2014-07-06,97.0,9.0,10.0,10.0,10.0,9.0,10.0,1.0,flexible,1.0,1.0,1,0.35
5394206,6,2015-05-15,2015-10-25,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,1,1.01
4378050,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
6704561,11,2015-07-27,2015-10-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,3.14
3362115,2,2015-10-15,2015-10-19,90.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,17,2.0
3231016,8,2014-07-22,2015-10-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.51
5819674,4,2015-06-01,2015-11-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,4,0.75
937157,12,2013-03-14,2015-10-26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,0.0,0.0,1,0.37
3820731,10,2015-01-12,2015-10-26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,4,1.0
8507559,4,2015-10-05,2015-10-31,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,3.43
4966325,4,2015-04-12,2015-10-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.57
8537923,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8636158,3,2015-10-12,2015-11-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,3.0
8472225,3,2015-10-12,2015-11-04,93.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,flexible,1.0,1.0,1,3.0
3393183,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
3983003,1,2015-03-17,2015-03-17,100.0,10.0,10.0,10.0,10.0,10.0,6.0,1.0,strict,1.0,1.0,6,0.13
2477722,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4181635,0,,,,,,,,,,1.0,strict,1.0,1.0,2,
313973,17,2012-03-17,2015-10-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,4,0.38
5458492,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
870946,44,2014-05-20,2015-11-01,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,moderate,1.0,1.0,2,2.45
4278781,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
7620169,4,2015-09-27,2015-10-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,2.79
4638185,33,2015-02-09,2015-10-11,90.0,9.0,8.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,3.63
5555722,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
968108,130,2013-03-13,2015-11-02,96.0,9.0,10.0,10.0,10.0,10.0,9.0,0.0,strict,1.0,1.0,4,4.02
345536,55,2012-04-30,2015-10-26,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,0.0,2,1.28
345571,13,2012-03-15,2015-03-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.29
8439213,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5260692,2,2015-03-18,2015-10-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,flexible,1.0,1.0,1,0.25
345473,3,2013-03-17,2015-03-20,100.0,9.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,0.09
5227831,1,2015-03-22,2015-03-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.13
8570156,3,2015-10-12,2015-10-29,93.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,3.0
7884339,14,2015-08-29,2015-10-25,91.0,10.0,8.0,10.0,10.0,10.0,9.0,0.0,moderate,1.0,1.0,1,5.83
8670058,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2466535,20,2014-03-11,2015-10-13,95.0,10.0,9.0,9.0,10.0,9.0,10.0,1.0,strict,1.0,1.0,1,0.99
8799144,0,,,,,,,,,,1.0,strict,1.0,1.0,6,
4244284,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
2471380,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5031470,4,2015-03-19,2015-10-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,0.51
6832830,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4186158,56,2014-09-29,2015-10-27,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,4.14
704738,4,2013-03-13,2015-03-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.12
2474064,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
8503322,1,2015-10-11,2015-10-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,2,1.0
7421435,3,2015-08-03,2015-10-19,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0.0,flexible,1.0,1.0,1,0.92
5620386,1,2015-03-22,2015-03-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.13
1425971,6,2014-03-12,2015-10-13,97.0,9.0,10.0,10.0,10.0,9.0,10.0,1.0,flexible,1.0,1.0,1,0.3
5718552,10,2015-04-11,2015-10-25,96.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,1,1.42
8667596,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
8339817,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
57187,314,2011-01-02,2015-10-26,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,5.32
4373700,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
8436887,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8535137,3,2015-10-04,2015-10-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,2.57
73559,2,2012-03-14,2012-03-25,79.0,8.0,5.0,10.0,10.0,9.0,6.0,1.0,no_refunds,1.0,1.0,2,0.04
8993759,0,,,,,,,,,,1.0,flexible,1.0,1.0,2,
3848723,18,2014-09-08,2015-10-13,93.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,1.27
3848705,33,2014-10-06,2015-10-25,92.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,strict,0.0,0.0,2,2.49
5650946,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
2472398,27,2014-03-13,2015-10-24,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,1.34
47559,38,2010-09-01,2015-03-22,97.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,strict,0.0,1.0,6,0.6
7899546,9,2015-09-07,2015-11-05,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,4.35
702825,49,2013-01-23,2015-10-21,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,1,1.44
1881597,62,2013-12-17,2015-11-05,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.0,strict,1.0,1.0,2,2.69
932185,14,2013-03-19,2015-10-26,94.0,10.0,9.0,10.0,9.0,10.0,9.0,1.0,strict,1.0,1.0,2,0.44
669923,19,2012-11-02,2015-09-21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,3,0.52
5454053,1,2015-10-04,2015-10-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.86
4189331,1,2015-03-12,2015-03-12,,,,,,,,1.0,moderate,1.0,1.0,1,0.12
276522,144,2011-12-20,2015-11-01,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,strict,1.0,0.0,2,3.04
931667,6,2013-03-18,2015-03-22,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,0.19
781716,182,2013-01-01,2015-10-24,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,flexible,1.0,1.0,7,5.24
8697580,1,2015-10-11,2015-10-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,1.0
5519058,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
7321216,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
341596,20,2012-03-14,2015-10-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,1,0.45
341530,152,2012-05-12,2015-11-02,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.0,strict,0.0,0.0,2,3.58
801521,5,2013-02-01,2015-09-27,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,2,0.15
4045466,40,2014-09-29,2015-10-19,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,9,2.96
1751718,5,2014-11-13,2015-10-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.42
8369666,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
7222766,2,2015-10-12,2015-10-26,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,1.0,1.0,1,2.0
9319260,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4502432,18,2014-11-09,2015-10-04,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,8,1.48
2372452,1,2014-10-06,2014-10-06,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.08
570180,4,2013-03-15,2015-03-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,0.0,1,0.12
1618725,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8172318,4,2015-09-14,2015-10-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,2.18
7090926,6,2015-09-16,2015-11-04,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.0,moderate,1.0,1.0,2,3.4
2373762,1,2015-10-12,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,1.0
7074824,1,2015-07-06,2015-07-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,flexible,1.0,1.0,1,0.24
6404123,1,2015-10-12,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,1.0
702474,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
3979249,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8632267,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
8140740,5,2015-09-22,2015-10-24,92.0,10.0,10.0,9.0,9.0,9.0,9.0,1.0,strict,1.0,1.0,7,3.19
8472900,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
1520186,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
8532343,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
865542,10,2013-03-14,2015-03-19,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,moderate,0.0,0.0,1,0.31
3781742,2,2014-10-14,2015-10-13,100.0,9.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,0.15
1717328,49,2013-10-28,2015-10-20,95.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,4,1.98
1683591,44,2013-11-12,2015-10-19,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,strict,1.0,1.0,1,1.82
2141987,1,2014-03-18,2014-03-18,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,0.05
7745271,0,,,,,,,,,,1.0,strict,1.0,1.0,2,
962137,1,2013-03-13,2013-03-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.03
8597001,1,2015-10-06,2015-10-06,100.0,10.0,10.0,10.0,10.0,10.0,,0.0,moderate,1.0,1.0,1,0.91
5550742,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
8401528,2,2015-10-16,2015-10-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,2,2.0
1585933,10,2014-03-14,2015-10-19,88.0,9.0,8.0,9.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,4,0.5
5615072,6,2015-05-04,2015-11-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,17,0.96
8760758,0,,,,,,,,,,0.0,flexible,1.0,1.0,1,
5549432,1,2015-03-16,2015-03-16,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1.0,strict,1.0,1.0,2,0.13
765098,14,2013-01-13,2015-10-07,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,0.0,1,0.41
8629416,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
766486,45,2012-11-10,2015-10-24,95.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,strict,0.0,0.0,1,1.24
699506,5,2013-10-16,2015-10-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.2
2323392,3,2015-03-21,2015-10-13,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.39
1780770,18,2013-11-30,2015-10-17,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,2,0.76
5155749,17,2015-02-08,2015-07-09,89.0,9.0,9.0,9.0,9.0,10.0,9.0,1.0,strict,1.0,1.0,6,1.87
8235896,2,2015-10-05,2015-10-12,90.0,9.0,10.0,10.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,1,1.76
4205393,1,2015-10-13,2015-10-13,80.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,1.0
8548280,1,2015-10-13,2015-10-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,1.0
8104700,2,2015-10-06,2015-10-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,1.82
4991727,11,2015-02-08,2015-08-09,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,1.21
8268490,1,2015-09-27,2015-09-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.71
4172436,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
195674,9,2013-03-04,2015-10-05,100.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,0.28
6957659,14,2015-07-15,2015-10-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,3.62
895105,3,2013-10-15,2015-10-12,100.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,2,0.12
2992224,7,2015-03-18,2015-11-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.89
5285910,3,2015-03-19,2015-10-06,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,0.38
4824235,2,2015-03-17,2015-03-21,80.0,8.0,10.0,9.0,8.0,8.0,8.0,1.0,flexible,1.0,1.0,1,0.25
1550149,2,2015-03-17,2015-03-28,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,1,0.25
6006471,10,2015-05-17,2015-10-28,94.0,10.0,9.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,3,1.71
5580439,0,,,,,,,,,,1.0,strict,1.0,1.0,2,
7775772,31,2015-08-16,2015-11-04,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,moderate,1.0,1.0,2,11.07
7578631,0,,,,,,,,,,1.0,strict,1.0,1.0,1,
2663425,4,2014-08-10,2015-04-19,80.0,8.0,8.0,9.0,10.0,9.0,8.0,1.0,strict,1.0,1.0,1,0.26
3122149,11,2014-07-22,2015-09-28,93.0,9.0,10.0,9.0,9.0,10.0,9.0,1.0,strict,1.0,1.0,8,0.7
1942339,69,2013-12-23,2015-10-27,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,0.0,0.0,4,3.02
3154788,4,2014-07-28,2014-09-28,85.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,flexible,1.0,1.0,2,0.26
927670,20,2013-03-11,2015-09-04,97.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,moderate,1.0,1.0,1,0.62
3811238,3,2014-09-25,2015-02-18,93.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,strict,1.0,1.0,7,0.22
7348932,3,2015-08-13,2015-10-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,1.03
4235971,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5546393,1,2015-03-19,2015-03-19,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.13
5480629,25,2015-03-23,2015-10-31,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,3.26
761955,4,2013-05-28,2015-03-19,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,2,0.13
4137046,1,2014-10-13,2014-10-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,moderate,1.0,1.0,1,0.08
1744936,37,2013-10-14,2015-10-20,92.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,strict,1.0,1.0,7,1.47
4203884,1,2015-03-23,2015-03-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.13
2303293,3,2014-03-17,2015-05-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,2,0.15
4103988,0,,,,,,,,,,1.0,moderate,1.0,1.0,1,
7937786,1,2015-11-01,2015-11-01,100.0,8.0,10.0,10.0,10.0,10.0,10.0,0.0,flexible,1.0,1.0,1,1.0
8101620,1,2015-10-05,2015-10-05,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.88
4431587,3,2014-11-12,2015-10-27,93.0,8.0,9.0,10.0,10.0,9.0,9.0,1.0,strict,1.0,1.0,1,0.25
8101551,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
4300349,5,2014-11-03,2015-08-15,96.0,10.0,10.0,8.0,10.0,10.0,8.0,1.0,moderate,1.0,1.0,2,0.41
640259,6,2012-09-29,2015-04-12,95.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,flexible,1.0,1.0,1,0.16
5152215,1,2015-02-18,2015-02-18,,,,,,,,1.0,strict,1.0,1.0,2,0.11
154103,9,2011-09-19,2015-09-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,1,0.18
8954309,1,2015-10-27,2015-10-27,80.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0,flexible,1.0,1.0,1,1.0
2400693,4,2014-05-19,2015-10-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,flexible,1.0,1.0,1,0.22
2989481,2,2015-01-10,2015-05-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,strict,1.0,1.0,7,0.2
2203027,0,,,,,,,,,,1.0,strict,1.0,1.0,7,
9149808,0,,,,,,,,,,1.0,flexible,1.0,1.0,1,
5840234,1,2015-09-30,2015-09-30,,,,,,,,1.0,flexible,1.0,1.0,1,0.77
